Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
129	-11.584483	11.025389	-1.5576475	-75.377914	-9.394899	7.1146536	-2.559198	-21.372925	48.26506	38.7	515999	-4.175297	5.872253	3.4635508	-64.37134	4.0896072	0.04513103	51623.889503240585
130	-10.174966	8.00898	-1.188108	-29.531052	-18.973103	25.081097	-3.0474677	-89.321075	39.80198	86.2	519999	-4.1642976	5.9121704	5.009054	-62.589043	4.069373	0.045375023	52118.75444507599
131	-13.490185	13.522519	-2.2098482	-74.36857	-22.840122	28.561491	-2.8504488	-85.70645	67.22807	132.2	523999	-4.055245	5.8961115	5.550273	-62.429813	3.9638271	0.04148983	52616.69244456291
132	-18.122759	24.678106	-2.3211448	-86.45501	-19.615267	19.35604	-4.2210083	-73.144646	103.76316	98.4	527999	-4.070966	6.020642	8.073229	-65.96892	3.9803102	0.042080145	53123.759179115295
133	-20.067162	25.4033	-1.7115307	-94.50358	-19.560642	29.445105	-2.6703277	-105.30329	104.46154	88.7	531999	-4.0593987	6.1031137	9.43137	-72.31464	3.9699101	0.044511445	53618.46315121651
134	-25.256054	36.074852	-2.1486564	-114.03138	-15.788565	18.829075	-3.9266868	-59.607094	120.76471	84.3	535999	-4.146095	6.094825	6.0550056	-72.5812	4.061397	0.047967155	54085.790956020355
135	-20.72525	25.246984	-2.4118304	-117.44582	-11.168134	7.715447	-2.8474598	-27.19378	100.925	43.8	539999	-4.2167215	6.002135	5.240319	-77.97617	4.133036	0.055765312	82260.53011393547
136	-13.593689	13.767425	-1.8166142	-95.18134	-10.92676	7.6151714	-2.561967	-24.82737	62.484375	45.6	543999	-4.2078257	5.980115	5.2387133	-78.71299	4.117958	0.055078078	82690.57616043091
137	-12.790104	11.167696	-1.4297227	-82.74726	-14.676808	18.54374	-1.9358734	-65.44203	55.915493	62.5	547999	-4.1349974	5.9794145	5.547536	-79.00302	4.0431886	0.05177118	83120.5314154625
138	-10.728157	11.868952	-1.4212458	-91.91358	-21.343725	29.39906	-4.0956903	-102.75083	47.57647	99.6	551999	-4.054889	6.2067294	4.6330442	-82.75279	3.9608648	0.046052575	83551.79804682732
139	-13.198482	12.998774	-2.0250034	-97.58389	-26.898478	33.610508	-3.068747	-95.006584	56.183098	132.9	555999	-4.043798	6.3503222	2.9321294	-84.83344	3.95087	0.043903988	83982.31298136711
140	-11.441217	9.222802	-1.8603411	-34.853664	-8.685333	8.751604	-2.2493312	-26.45238	45.55682	33.2	559999	-4.037101	6.097011	5.00564	-82.394325	3.947062	0.04436482	84412.91047310829
141	-13.584144	13.708207	-1.7545096	-75.87886	-9.0021105	5.9652214	-1.8561476	-22.917063	58.882355	37.5	563999	-4.068549	6.093338	3.910296	-80.7213	3.9763753	0.04417926	84843.00528740883
142	-10.629404	7.9617925	-1.5797685	-28.425756	-7.5837417	5.7127724	-2.354382	-18.834658	45.816093	36.0	567999	-4.006474	6.09698	6.8588295	-83.66957	3.9097717	0.04094033	85274.46206641197
143	-11.813485	9.107092	-2.1410887	-42.52806	-12.466967	8.685648	-3.4172657	-28.323193	47.10588	49.2	571999	-3.983176	6.0849857	5.150385	-83.81147	3.8904738	0.038749818	85705.05777573586
144	-9.521138	7.5076327	-1.4779071	-28.609701	-13.185956	8.464677	-2.323796	-25.49926	41.0625	49.6	575999	-3.9158454	6.163551	5.7456007	-84.842476	3.8206718	0.0374881	86139.37816333771
145	-12.764533	9.0718155	-1.444885	-33.013752	-11.237862	8.941484	-2.047098	-28.20754	51.957745	43.7	579999	-3.8386483	6.1668286	6.090338	-86.36931	3.7459567	0.03547773	86572.93882632256
146	-14.3112	15.77713	-1.3423883	-99.049225	-7.097665	6.9084277	-2.092651	-26.095821	62.54286	33.5	583999	-3.8364553	6.1508636	6.6813536	-85.30963	3.7458534	0.03732685	87007.01927900314
147	-14.233495	17.729048	-1.6330268	-88.172745	-16.36879	29.575264	-2.4423013	-104.08153	68.929825	77.8	587999	-3.8824704	6.2735534	4.2726693	-84.23927	3.795099	0.036865816	87438.43696594238
148	-13.406281	12.5693655	-2.2501817	-93.72792	-14.380783	9.395595	-2.4578605	-31.39332	56.51389	59.5	591999	-3.9071903	6.2426753	2.6265268	-80.702095	3.8181107	0.03794751	87870.46157073975
149	-11.967201	8.772683	-1.4955438	-33.882404	-7.76781	5.5489225	-1.7813643	-22.124987	51.44156	39.6	595999	-3.8923697	6.0920277	3.3548741	-77.04773	3.8035018	0.038304895	88301.15953087807
150	-10.8125925	9.337527	-1.5350113	-34.667065	-16.113705	23.47866	-3.548108	-84.00574	44.58889	82.1	599999	-3.938212	6.1576376	2.4925036	-76.39005	3.8519757	0.039532907	88733.24199700356
