Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
63	-11.398606	8.608721	-1.7473145	-35.612793	-8.292639	6.5495086	-3.7453003	-21.077942	42.914894	33.6	251999	-4.644772	6.1904244	7.1591787	-57.201862	4.5132375	0.027720004	23411.043283224106
64	-14.935418	16.913738	-2.0358276	-124.777405	-13.444348	8.752522	-4.0109863	-28.632935	55.5	46.2	255999	-4.5987105	6.096045	6.754843	-55.15372	4.464498	0.029120238	23862.570362091064
65	-17.42761	27.493927	-2.7953491	-165.02197	-58.352135	44.284386	-11.459534	-112.4397	62.359375	239.2	259999	-4.542725	6.10924	13.831959	-56.009098	4.4139714	0.029215649	24319.695902585983
66	-15.834607	19.026333	-2.2774048	-115.868164	-9.689478	4.869012	-4.92334	-18.278625	62.557377	38.0	263999	-4.568278	6.1573114	14.908914	-56.336555	4.4434533	0.030617882	24772.236052036285
67	-14.826625	15.481251	-1.9135132	-121.10626	-9.23009	6.4821124	-3.793518	-21.978394	54.714287	36.2	267999	-4.7001314	6.2439127	11.696971	-58.25173	4.580055	0.031114781	25226.850023269653
68	-13.219995	16.532091	-2.3710938	-138.1731	-17.326624	6.6157904	-6.251953	-23.79596	47.698795	59.8	271999	-4.79823	6.305524	9.219756	-63.951035	4.678027	0.030461911	25680.557569503784
69	-13.125923	9.01328	-2.9451904	-32.775146	-11.666797	5.501268	-7.7229004	-22.558594	47.08235	45.8	275999	-4.814487	6.24798	4.6995664	-63.746895	4.692445	0.0294986	26136.489595413208
70	-12.093068	8.0984125	-1.7678223	-29.953491	-8.487414	6.2932253	-4.7090454	-21.04181	44.46154	36.4	279999	-4.821359	6.277417	3.3044357	-70.143585	4.7024627	0.028159773	26590.628045082092
71	-10.76413	7.5859056	-1.9104004	-31.81372	-13.384534	8.106709	-3.3015747	-26.624878	41.427082	47.8	283999	-4.858699	6.4159203	3.1852717	-71.48469	4.742343	0.029156419	27047.760880231857
72	-12.955325	9.46526	-2.244995	-34.03015	-8.142688	4.89736	-3.8118286	-16.828247	45.761364	33.2	287999	-4.9034905	6.4585404	3.6926954	-72.093376	4.786334	0.03102216	27502.882223129272
73	-10.872541	7.628484	-2.500183	-31.855835	-12.254614	7.7670746	-3.8815918	-22.933777	40.39394	44.6	291999	-4.8753276	6.5247593	3.22864	-71.3053	4.757844	0.03161984	27960.29547071457
74	-12.037193	7.8888216	-2.4718018	-32.222168	-9.835596	7.1476727	-3.5848389	-19.342651	45.918606	39.8	295999	-4.8271422	6.5220075	3.699179	-67.52626	4.7080917	0.032730922	28416.40463066101
75	-11.326576	7.9664125	-2.1396484	-31.365845	-14.938611	7.2503066	-3.6905518	-24.493774	43.419353	53.0	299999	-4.792082	6.496715	4.725747	-71.29122	4.6762614	0.03133989	28874.314085245132
76	-11.63437	7.9737678	-2.2023926	-30.792969	-8.87821	7.7549014	-3.3148193	-23.886902	44.166668	34.8	303999	-4.735524	6.333111	6.5148153	-71.48441	4.6189995	0.03082995	29330.58636546135
77	-14.092699	19.927132	-2.0306396	-174.48853	-10.833081	7.212578	-3.3464355	-24.171875	50.05	46.4	307999	-4.7573676	6.2735333	5.9185038	-56.817074	4.6514344	0.02991898	29788.809473991394
78	-11.153677	7.36275	-2.0515137	-29.421509	-12.405249	9.176056	-4.526245	-26.769775	42.87234	65.6	311999	-4.819576	6.2705274	4.618855	-58.020256	4.711499	0.03169091	30246.175449848175
79	-11.994556	10.918342	-2.4527588	-78.30859	-30.894995	40.093994	-6.1992188	-110.62244	47.22619	133.6	315999	-4.8208165	6.14999	2.6722717	-58.399647	4.7089043	0.0347995	30706.318481206894
80	-14.727738	16.453094	-1.9984131	-92.23425	-45.280407	59.56475	-7.0531006	-163.94165	56.84507	144.8	319999	-4.738281	6.008796	2.2009614	-58.482033	4.625901	0.03337513	31165.118164539337
81	-11.273976	7.7764254	-1.8723145	-30.019104	-9.395764	8.232481	-1.8846436	-21.879883	43.472527	37.2	323999	-4.6777577	6.0248113	1.8657893	-60.52258	4.5665236	0.030566037	31625.41758799553
82	-11.928471	17.879026	-1.7983398	-166.93433	-37.212624	51.260807	-4.0040283	-138.67572	44.406593	143.6	327999	-4.672977	6.0087247	3.1010127	-62.689503	4.567461	0.03156728	32085.95845770836
83	-14.245621	26.570784	-2.2615967	-241.44531	-38.861816	53.54414	-6.9225464	-144.97217	48.012196	135.2	331999	-4.7137384	6.0841084	11.526096	-61.68492	4.6069045	0.030545788	32548.04065012932
84	-12.068121	7.850761	-2.298706	-32.108337	-7.803589	4.1230006	-3.5319824	-14.969238	44.644444	31.8	335999	-4.7137413	6.164032	20.525095	-59.80139	4.607095	0.031104289	33011.660148859024
85	-10.96034	7.9824204	-2.0280762	-37.093994	-10.151477	8.048338	-4.5112305	-26.003784	41.5625	38.2	339999	-4.706779	6.0758395	20.480808	-56.709545	4.6008053	0.030432511	33474.240005254745
86	-12.624106	9.059193	-2.3753052	-33.7865	-8.871533	4.475346	-5.1833496	-17.578674	45.420456	36.8	343999	-4.6970196	5.9406667	10.108385	-53.98861	4.590577	0.02987666	33933.65523767471
87	-12.933333	9.236938	-1.8831787	-42.376953	-6.83949	3.5098357	-3.7180176	-13.509949	49.158535	29.2	347999	-4.6212797	5.7890906	13.987062	-51.656826	4.51318	0.030733123	34395.100022792816
88	-11.7972355	8.488584	-1.9976807	-36.913147	-7.9793577	5.3321195	-2.8588867	-17.343018	47.17647	33.4	351999	-4.517938	5.6746264	21.930704	-47.954666	4.406032	0.029645577	34856.520278692245
89	-12.2697735	8.197934	-2.262207	-33.461975	-15.670728	12.321094	-4.114624	-32.76642	47.094116	52.4	355999	-4.383163	5.5874605	23.631866	-47.744225	4.2753615	0.029595435	35377.50632286072
90	-11.532715	7.4816136	-1.6665039	-29.505737	-9.592542	9.899424	-2.3340454	-29.213074	42.67021	36.4	359999	-4.375807	5.566811	17.349478	-48.211952	4.2715654	0.029765999	35888.61503458023
91	-12.998221	10.836616	-1.8218994	-72.59711	-20.268213	4.933133	-16.611145	-29.535156	52.506668	76.2	363999	-4.3522716	5.5395384	18.026707	-44.731598	4.249219	0.028292423	36380.799872636795
92	-14.438903	17.920128	-1.9572754	-121.48181	-7.2420654	3.1320417	-3.586914	-12.687317	57.225353	30.0	367999	-4.3730764	5.543466	16.774937	-41.677177	4.27347	0.029582074	36869.69487977028
93	-10.048831	6.813251	-2.1923828	-28.244629	-23.151356	6.675298	-14.54718	-30.567139	39.989796	77.4	371999	-4.404514	5.6129813	16.397861	-45.09806	4.3059373	0.02885535	37399.03742361069
94	-12.747506	9.597767	-2.0579834	-51.8136	-11.078504	3.997272	-3.4647217	-14.677185	50.25	41.6	375999	-4.4518914	5.757459	15.26536	-50.9137	4.353918	0.028921193	37930.55391526222
95	-11.136235	8.422788	-1.9266357	-35.73999	-12.487842	10.802934	-2.8581543	-30.03357	42.072918	50.2	379999	-4.513802	6.0046644	12.88533	-57.119194	4.417049	0.026944071	38413.040511369705
96	-12.08045	8.614377	-2.1376953	-32.081787	-11.069531	6.3158436	-2.2443848	-20.417297	44.533333	41.6	383999	-4.6078033	6.1098366	7.164583	-61.636585	4.515566	0.028192015	38896.21496582031
97	-11.782998	8.853755	-2.208496	-35.63611	-10.271265	6.978621	-4.5250854	-23.797241	42.287235	39.2	387999	-4.7242	6.0886035	5.104632	-54.129414	4.6326942	0.027249381	39474.43930673599
98	-13.227217	8.7228775	-1.9211426	-39.338318	-8.508667	4.615455	-4.4056396	-17.450073	46.94186	35.8	391999	-4.7245817	6.0762444	1.5363812	-51.352657	4.629079	0.027346676	39977.01098012924
99	-12.028707	8.561577	-2.5995483	-39.699768	-7.3825684	7.5486917	-2.4715576	-22.253418	44.344444	32.0	395999	-4.695927	6.020375	1.6017474	-50.543373	4.6005244	0.026450172	40465.20378994942
100	-10.121926	7.214451	-2.1734009	-31.58142	-14.5629635	11.307644	-3.941162	-29.139038	39.088234	48.6	399999	-4.652149	5.922294	1.9081388	-50.84233	4.55576	0.02721019	41000.212691783905
101	-11.046095	8.117789	-2.206421	-29.893677	-13.5317745	8.642366	-6.1798096	-26.63269	41.54639	50.0	403999	-4.6371555	5.9119115	1.8863037	-57.719055	4.5444903	0.028615413	41476.38366341591
102	-11.318507	7.71663	-2.59729	-35.943665	-13.455969	8.570267	-3.3981934	-28.717773	42.05263	46.0	407999	-4.6443853	5.9646626	5.6329722	-61.9965	4.5504704	0.029622177	41948.4949991703
103	-9.487966	6.8826356	-1.8795166	-25.902588	-14.356714	9.420559	-5.770569	-26.866943	37.64151	49.4	411999	-4.576761	5.892736	12.809056	-60.926205	4.4798417	0.02876937	42424.93505811691
104	-11.350045	8.701991	-1.966919	-38.038696	-10.942907	8.937905	-2.6827393	-24.86499	41.697918	42.0	415999	-4.5015616	5.8441215	15.899455	-56.774437	4.4071307	0.028247893	42898.85958623886
105	-11.734404	8.384007	-2.1798096	-31.359802	-9.77074	6.4324927	-4.85791	-22.084595	42.468086	36.6	419999	-4.4704585	5.8376875	14.648179	-58.783115	4.37764	0.028169097	43393.30268120766
106	-10.276142	7.1522646	-1.7819824	-34.115906	-19.112011	8.132276	-5.3155518	-30.40326	38.375	64.2	423999	-4.438228	5.8340783	12.711475	-59.731564	4.3479424	0.027326526	43884.02635025978
107	-11.731933	8.525335	-3.0454102	-41.270752	-14.578931	7.7588873	-3.9312744	-22.37384	43.554348	51.6	427999	-4.409517	5.794559	12.223019	-60.29667	4.31584	0.027966632	44380.80105638504
108	-13.166504	8.945096	-3.0895996	-34.26837	-12.527441	7.9084473	-5.8311768	-27.670166	48.192772	43.2	431999	-4.3852086	5.658606	7.2044573	-59.009514	4.29513	0.030437889	44875.99616646767
109	-13.269426	19.391548	-2.1065674	-167.97058	-19.60493	9.728844	-5.5581665	-31.189026	48.151897	59.4	435999	-4.441103	5.5752983	6.0259514	-58.389698	4.3530145	0.030502258	45368.84444284439
110	-12.584396	15.490639	-2.2563477	-138.37885	-15.847791	8.733095	-6.8096924	-27.193604	46.362637	51.8	439999	-4.427251	5.6290975	6.202254	-58.361633	4.3369465	0.030015355	45862.980073690414
111	-12.025949	9.272796	-2.4034424	-59.389282	-19.280823	10.5321865	-4.1221924	-31.294983	46.197674	58.0	443999	-4.430051	5.718128	7.849912	-59.428413	4.342328	0.03190939	46358.61257696152
112	-11.829843	7.5748096	-1.96875	-29.543335	-5.7101808	1.5754688	-3.4643555	-8.379761	44.066666	27.4	447999	-4.4288282	5.756637	17.791142	-58.237385	4.342296	0.033776585	46852.982993364334
113	-13.177399	9.676815	-2.1349487	-40.343994	-11.224658	5.710073	-3.526001	-18.413574	49.530865	48.4	451999	-4.5081167	5.7124662	23.291801	-54.08049	4.423199	0.03508184	47346.09564566612
114	-10.596925	7.2757893	-2.1651611	-28.360962	-6.256213	3.1514423	-2.0377197	-10.450073	41.10204	27.8	455999	-4.5095563	5.785299	25.366053	-55.3872	4.419818	0.033345133	47843.11470794678
115	-14.659636	33.92243	-2.2410889	-309.98474	-8.80813	6.6157084	-2.3518066	-20.527222	48.890244	32.6	459999	-4.469559	5.7884803	23.85405	-60.267906	4.383777	0.033589136	48337.41708159447
116	-12.49421	9.147668	-2.1419678	-49.963013	-10.372656	4.9919853	-6.3187256	-19.675842	49.78205	45.4	463999	-4.5282483	5.8229933	13.986408	-58.3757	4.447781	0.0345577	48832.93570232391
117	-18.406391	18.782661	-1.9417725	-89.13135	-11.050366	6.505651	-2.682129	-22.40918	79.36539	40.8	467999	-4.573764	5.9434037	5.91467	-59.236797	4.485028	0.03543251	49327.531482219696
118	-12.019396	11.58908	-1.8720703	-86.458374	-9.995081	4.1890597	-3.6783447	-15.995911	47.011906	37.8	471999	-4.538009	5.950034	8.729446	-58.450428	4.451958	0.034637857	49825.60261678696
119	-11.586799	8.365526	-1.9042969	-29.902466	-9.136218	4.5316586	-3.4781494	-16.430298	44.472527	38.4	475999	-4.563286	5.9782825	4.5337257	-69.0061	4.4808826	0.033414192	50327.85066485405
