Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
754	-31.878029	0.0071051153	-31.860233	-31.894436	54.0	-12.518289	7.7717843	1.0316538	-25.380087	3020000	-0.073247656	8.089037e-05	0.0	-5.3095646e-06	0.8330381	-7.867813e-09	6619.320774316788
755	-31.884733	0.061197463	-31.853565	-32.403053	54.01351	-12.511519	7.7729187	1.4982848	-25.379633	3024000	-0.044886302	0.0024146622	0.0	-7.27328e-05	0.83288485	-1.257658e-08	6628.067186594009
756	-31.876984	0.0058150887	-31.863977	-31.892567	54.0	-12.522455	7.771694	1.0211599	-25.383528	3028000	-0.024933288	0.0001540327	0.0	-8.433679e-05	0.8327334	2.503395e-09	6636.822560071945
757	-31.877586	0.009291048	-31.835915	-31.895807	54.0	-12.515863	7.7716336	1.0344768	-25.37776	3032000	-0.047930766	7.763795e-05	0.0	1.5554717e-05	0.83259547	1.0550022e-08	6645.636081933975
758	-31.885164	0.059521277	-31.856861	-32.38962	54.01351	-12.508211	7.7728877	1.496258	-25.37606	3036000	-0.013571249	0.002436181	0.0	-7.813494e-05	0.83246434	-4.8279762e-09	6654.411763191223
759	-31.892868	0.08685367	-31.866024	-32.41777	54.027027	-12.50904	7.7730145	1.4813943	-25.382673	3040000	-0.0859992	0.0048654205	0.0	-7.993542e-05	0.83234763	-1.0550022e-08	6663.124757528305
760	-31.892948	0.08400637	-31.859638	-32.400105	54.027027	-12.516783	7.77059	1.4899614	-25.388577	3044000	-0.019852959	0.004676444	0.0	-0.0001450181	0.8322112	-1.1324882e-08	6671.872479438782
761	-31.877464	0.007924536	-31.855314	-31.895262	54.0	-12.524512	7.770953	1.0499427	-25.387133	3048000	-0.012241846	0.00023945358	0.0	-0.00014994922	0.8320835	1.7702579e-08	6680.608373403549
762	-31.886108	0.061900288	-31.86131	-32.41191	54.01351	-12.512972	7.771761	1.5031716	-25.3771	3052000	-0.00022171784	0.002502314	0.0	-0.00011556852	0.8319749	8.3446505e-10	6689.410856723785
763	-31.879738	0.007623623	-31.852907	-31.896	54.0	-12.522116	7.772007	1.0184479	-25.384125	3056000	-0.10354205	0.00012875911	0.0	-6.784608e-05	0.8318763	4.8279762e-09	6698.214214801788
764	-31.884626	0.06146165	-31.840755	-32.40583	54.01351	-12.511293	7.773172	1.476527	-25.38064	3060000	-0.03609397	0.0024025128	0.0	-0.00011133286	0.8317717	-7.7486035e-09	6707.01197719574
765	-31.878313	0.007180808	-31.865936	-31.899744	54.0	-12.525184	7.7700725	1.0348014	-25.384346	3064000	-0.05387431	0.00020110642	0.0	-0.00014555946	0.8316642	3.3974648e-09	6715.805982351303
766	-31.87792	0.0076043005	-31.857386	-31.903269	54.0	-12.51651	7.772716	1.0329202	-25.378414	3068000	-0.074724734	7.516709e-05	0.0	-5.1102325e-06	0.83155715	6.6161157e-09	6724.791401147842
767	-31.87885	0.008055344	-31.857445	-31.901573	54.0	-12.516461	7.7722006	1.0326469	-25.379126	3072000	-0.088973105	7.05623e-05	0.0	-2.3334287e-06	0.83144426	4.887581e-09	6733.536541461945
768	-31.892849	0.08435754	-31.854845	-32.406483	54.027027	-12.503193	7.774346	1.5084584	-25.378494	3076000	-0.056940224	0.0048433268	0.0	-0.00020629307	0.8313236	-1.0848045e-08	6742.304275274277
769	-31.906015	0.11914288	-31.845024	-32.40652	54.054054	-12.502941	7.7729053	1.4682404	-25.387384	3080000	0.007013565	0.027492648	0.0	-0.0005923286	0.8312002	-2.8550625e-08	6751.021270275116
770	-31.884413	0.06052605	-31.860289	-32.39871	54.01351	-12.517522	7.7710643	1.4652357	-25.385601	3084000	-0.064014845	0.002913036	0.0	-0.0003741763	0.8310921	-8.523465e-09	6759.769868850708
771	-31.878363	0.0061949193	-31.861204	-31.894464	54.0	-12.522943	7.771058	1.0268626	-25.383904	3088000	-0.06450992	0.00010373829	0.0	-3.4913202e-05	0.8309779	-7.7486035e-09	6768.576856851578
772	-31.883858	0.061111923	-31.847572	-32.401463	54.01351	-12.509799	7.773193	1.4970026	-25.378115	3092000	-0.013978298	0.0024444184	0.0	-5.327724e-05	0.8308587	2.4437905e-09	6777.320238113403
773	-31.885553	0.060085047	-31.851889	-32.394787	54.01351	-12.517604	7.771449	1.4844178	-25.383018	3096000	-0.07739594	0.002451382	0.0	6.039627e-07	0.8307551	2.270937e-08	6786.0726590156555
774	-31.88401	0.06019551	-31.861069	-32.39459	54.01351	-12.522046	7.7712994	1.491323	-25.388466	3100000	-0.016734606	0.0024719082	0.0	-2.670777e-05	0.83063036	8.523465e-09	6794.824775218964
775	-31.892529	0.08437815	-31.85962	-32.400314	54.027027	-12.516807	7.7723193	1.4663013	-25.38872	3104000	-0.05470883	0.0046494	0.0	-7.376028e-05	0.830513	-5.066395e-09	6803.558845758438
776	-31.87646	0.007518037	-31.856297	-31.901646	54.0	-12.529421	7.769331	1.0148615	-25.389986	3108000	-0.020232314	0.00028447714	0.0	-0.00020079597	0.8303962	2.7120114e-08	6812.293579339981
777	-31.885185	0.062645756	-31.835756	-32.415356	54.01351	-12.509754	7.772885	1.4886409	-25.377987	3112000	-0.06491946	0.002538928	0.0	-5.1629497e-05	0.83028734	8.9406965e-10	6821.052756547928
778	-31.892714	0.0842697	-31.863796	-32.3987	54.027027	-12.510267	7.772736	1.4891529	-25.383415	3116000	-0.05501512	0.004743627	0.0	-7.56667e-05	0.83017564	-9.536743e-09	6829.812484502792
779	-31.877554	0.007653217	-31.844816	-31.896208	54.0	-12.526055	7.771281	1.0152144	-25.387754	3120000	-0.0439821	0.00021485015	0.0	-0.0001437338	0.8300521	1.4424324e-08	6838.748840808868
780	-31.877857	0.0075375596	-31.838585	-31.890038	54.0	-12.515375	7.772506	1.0316497	-25.378311	3124000	-0.06945296	6.482982e-05	0.0	-3.6825877e-06	0.8299343	-1.0669232e-08	6847.49284863472
781	-31.877361	0.007889243	-31.855024	-31.899633	54.0	-12.516057	7.772038	1.0690236	-25.379492	3128000	-0.08506212	7.779124e-05	0.0	2.856359e-06	0.8298186	6.1392784e-09	6856.228311061859
782	-31.87695	0.008074654	-31.833681	-31.891567	54.0	-12.513629	7.771949	1.0389298	-25.376852	3132000	-0.07576235	8.7571294e-05	0.0	-7.390823e-06	0.8296959	-2.4676323e-08	6865.031997680664
783	-31.87646	0.007888783	-31.833693	-31.892466	54.0	-12.517312	7.7722287	1.0420449	-25.379429	3136000	-0.042868156	6.5322056e-05	0.0	-5.6216595e-06	0.82956535	-6.0796737e-09	6873.7582268714905
784	-31.885498	0.060565572	-31.85121	-32.398052	54.01351	-12.508877	7.773077	1.4996411	-25.378632	3140000	-0.00047371245	0.0024341587	0.0	-6.5106666e-05	0.8294424	-5.1259996e-09	6882.51168179512
785	-31.879549	0.006928592	-31.84025	-31.896915	54.0	-12.524089	7.770557	1.0290487	-25.3848	3144000	-0.0431611	0.000117330776	0.0	-6.1017745e-05	0.82933664	-3.0398368e-09	6891.389107942581
786	-31.886	0.060941752	-31.864357	-32.40324	54.01351	-12.51109	7.7737966	1.5052828	-25.381569	3148000	0.014724743	0.0024261721	0.0	-5.8708712e-05	0.8292319	-4.8279762e-09	6900.185737371445
787	-31.877386	0.0074670985	-31.855839	-31.894836	54.0	-12.5230255	7.7708473	1.0350438	-25.384502	3152000	-0.082266204	0.00013740401	0.0	-7.050266e-05	0.8291394	2.3961068e-08	6908.949435949326
788	-31.87848	0.007444994	-31.854553	-31.895695	54.0	-12.516612	7.771717	1.0538903	-25.379944	3156000	-0.057744708	7.05668e-05	0.0	0.00064314535	0.8290403	3.9935113e-09	6917.672503709793
789	-31.877983	0.0068155685	-31.862728	-31.892525	54.0	-12.496494	7.7751865	1.0391736	-25.358253	3160000	-0.053050585	0.0004716995	0.0	-0.00041859035	0.8289356	-1.2516975e-08	6926.474553108215
790	-31.87411	0.008227753	-31.848482	-31.893892	54.0	-12.515346	7.771883	1.0439184	-25.378973	3164000	-0.094692595	7.74923e-05	0.0	1.2307624e-05	0.8288381	-6.0796737e-09	6935.218508005142
791	-31.878155	0.006309866	-31.865286	-31.89329	54.0	-12.510833	7.771822	1.0266181	-25.37006	3168000	-0.052534785	8.100772e-05	0.0	-1.6276674e-05	0.828722	6.496906e-09	6943.960032224655
792	-31.885149	0.060127936	-31.861586	-32.39584	54.01351	-12.515476	7.77268	1.5029182	-25.384602	3172000	-0.06925204	0.0024025708	0.0	-8.8692876e-05	0.82861376	1.3530254e-08	6952.686717748642
793	-31.876963	0.008305499	-31.841427	-31.891548	54.0	-12.523244	7.7696295	1.0272255	-25.38452	3176000	0.01821962	0.00019294942	0.0	-0.00011729682	0.8285033	4.2915342e-09	6961.480004310608
794	-31.883024	0.060401835	-31.833622	-32.393543	54.01351	-12.509718	7.7732224	1.5013865	-25.378729	3180000	-0.029418737	0.002417004	0.0	-4.7933543e-05	0.8284121	2.2232532e-08	6970.205451726913
795	-31.883991	0.062324338	-31.86277	-32.413242	54.01351	-12.515982	7.771472	1.4928352	-25.381866	3184000	-0.055420436	0.0024815488	0.0	0.00013911026	0.8283244	9.3579295e-09	6978.950650215149
796	-31.877605	0.009002254	-31.842884	-31.916677	54.0	-12.544607	7.767355	0.99782956	-25.401136	3188000	-0.015803296	0.0010733013	0.0	-0.00079367415	0.8282241	1.7642975e-08	6987.732850074768
797	-31.875204	0.010503035	-31.83018	-31.899656	54.0	-12.512752	7.77207	1.0521622	-25.379673	3192000	-0.00034432602	0.00011409345	0.0	-2.1832537e-05	0.8281299	-2.3841858e-08	6996.739950895309
798	-31.875578	0.0075566163	-31.84541	-31.890366	54.0	-12.517415	7.771239	1.0336323	-25.37782	3196000	-0.048387475	6.0361235e-05	0.0	1.8114093e-05	0.82805365	-2.5629998e-09	7005.591440916061
799	-31.877008	0.0073164827	-31.854141	-31.894466	54.0	-12.515057	7.7717924	1.0298269	-25.375614	3200000	-0.10956605	6.591391e-05	0.0	-2.6294292e-06	0.8279753	-5.4836273e-09	7014.371246814728
800	-31.89212	0.0854133	-31.85928	-32.404446	54.027027	-12.506964	7.773327	1.5116596	-25.379791	3204000	-0.032145068	0.004802582	0.0	-0.00015344238	0.8278791	-1.07288365e-08	7023.149213075638
801	-31.884033	0.05962208	-31.845993	-32.38925	54.01351	-12.522648	7.7710896	1.4739164	-25.387333	3208000	-0.0033872451	0.002489127	0.0	-0.00014099851	0.82778245	-7.927418e-09	7031.894229650497
802	-31.88477	0.060641263	-31.861021	-32.39957	54.01351	-12.517549	7.771405	1.4989454	-25.382746	3212000	-0.056823723	0.002399644	0.0	-0.00010352302	0.82769793	4.9471853e-09	7040.664331674576
803	-31.884327	0.061266772	-31.858896	-32.40378	54.01351	-12.514801	7.772393	1.4878176	-25.383297	3216000	-0.023915492	0.00248955	0.0	0.00022166432	0.8275989	1.1444092e-08	7049.396480083466
804	-31.906977	0.117233984	-31.85885	-32.40526	54.054054	-12.478408	7.7770863	1.5415032	-25.362732	3220000	-0.0030603276	0.02879785	0.0	-0.001220163	0.82750845	1.9311905e-08	7058.126601934433
805	-31.883297	0.060507733	-31.856665	-32.397396	54.01351	-12.516309	7.771039	1.4622724	-25.384314	3224000	-0.006815875	0.0026983866	0.0	-0.00034667086	0.8274248	-1.4901161e-08	7066.848267793655
806	-31.87901	0.007221653	-31.858133	-31.896496	54.0	-12.523002	7.7706857	1.0364733	-25.382662	3228000	-0.03082903	0.00014468054	0.0	-2.5595953e-05	0.82735294	2.6226044e-08	7075.605031251907
807	-31.885399	0.061099034	-31.839106	-32.4022	54.01351	-12.518408	7.771863	1.4854914	-25.386549	3232000	-0.027305672	0.0024354998	0.0	-3.1659845e-05	0.82728773	-8.46386e-09	7084.477580785751
808	-31.885323	0.05995945	-31.856945	-32.39501	54.01351	-12.5166645	7.7719803	1.4701047	-25.383533	3236000	-0.04711202	0.0023137736	0.0	-2.697017e-05	0.82722265	-7.092953e-09	7093.221416711807
809	-31.878164	0.008826646	-31.843164	-31.89514	54.0	-12.522612	7.77156	1.0193659	-25.38336	3240000	-0.07718408	0.00015165313	0.0	-9.1524744e-05	0.8271504	-1.3053417e-08	7102.007283449173
810	-31.887615	0.061391868	-31.865728	-32.40897	54.01351	-12.513014	7.7730613	1.5013602	-25.379885	3244000	-0.055327326	0.0025307522	0.0	-4.9791764e-05	0.82706285	2.8014182e-09	7110.745276927948
811	-31.893133	0.08474711	-31.866892	-32.405403	54.027027	-12.511264	7.7734857	1.5020727	-25.385406	3248000	-0.027063671	0.0047233813	0.0	-0.00011704769	0.8269668	-2.0503998e-08	7119.533622264862
812	-31.8793	0.007988344	-31.846521	-31.89937	54.0	-12.528582	7.770356	1.0023775	-25.388124	3252000	-0.09078073	0.00022189782	0.0	-0.00015123122	0.82687205	-2.2649764e-09	7128.34850859642
813	-31.881634	0.0067508197	-31.869894	-31.898346	54.0	-12.519787	7.77225	1.0067685	-25.380928	3256000	-0.105054006	4.9892067e-05	0.0	-3.83718e-06	0.8267632	-9.059906e-09	7137.114713430405
814	-31.882301	0.0072790068	-31.863668	-31.897984	54.0	-12.517846	7.7731476	1.0253743	-25.381613	3260000	-0.041506544	7.871593e-05	0.0	7.1766764e-05	0.8266425	-4.768372e-10	7145.890052318573
815	-31.880926	0.007399068	-31.865967	-31.898813	54.0	-12.528712	7.771166	1.003235	-25.390917	3264000	-0.068152666	0.00016992308	0.0	-1.2409262e-05	0.82653415	3.027916e-08	7154.810057640076
816	-31.879559	0.006041022	-31.86391	-31.894512	54.0	-12.530095	7.7706714	1.0518408	-25.391947	3268000	-0.075603805	0.00020876888	0.0	-0.0001481759	0.82642514	-1.9133092e-08	7163.652036905289
817	-31.879196	0.006590514	-31.864338	-31.896687	54.0	-12.516774	7.7725377	1.0500257	-25.379265	3272000	-0.07458591	6.0459e-05	0.0	1.3987046e-06	0.8263151	1.8119811e-08	7172.376046895981
818	-31.879648	0.0071801986	-31.860748	-31.896898	54.0	-12.51567	7.7723446	1.0437098	-25.378216	3276000	-0.10638791	7.552172e-05	0.0	9.068269e-05	0.8261989	1.45435335e-08	7181.116673231125
819	-31.878305	0.00631532	-31.86382	-31.893715	54.0	-12.527144	7.7704935	1.0109183	-25.387638	3280000	-0.1023122	0.00015579702	0.0	0.0011449663	0.8260814	-9.477138e-09	7189.937619447708
820	-31.885868	0.060761888	-31.85832	-32.400833	54.01351	-12.472853	7.779673	1.5580685	-25.342617	3284000	-0.033109315	0.00445446	0.0	-0.0020539977	0.8259473	2.43783e-08	7198.689633369446
821	-31.88504	0.06137242	-31.843287	-32.404213	54.01351	-12.516226	7.7726374	1.4937543	-25.382416	3288000	-0.021579847	0.0024873824	0.0	-5.943631e-05	0.82582504	1.2516975e-09	7207.458647251129
822	-31.8768	0.010073756	-31.827887	-31.8955	54.0	-12.523993	7.7706065	1.0484799	-25.383022	3292000	-0.065198675	0.00016779806	0.0	-9.089207e-05	0.82570744	-4.887581e-09	7216.278611660004
823	-31.885637	0.062215485	-31.834795	-32.41133	54.01351	-12.510958	7.7721705	1.5036066	-25.377855	3296000	0.0057821367	0.0023968841	0.0	-9.1637485e-05	0.82558846	2.9802323e-09	7225.067510604858
824	-31.891684	0.084493235	-31.844486	-32.399704	54.027027	-12.511349	7.771789	1.4846308	-25.384546	3300000	0.001106194	0.004763777	0.0	-0.00012219232	0.82548875	5.9604646e-09	7233.822195291519
825	-31.890797	0.084530614	-31.861439	-32.401573	54.027027	-12.516358	7.771895	1.4765848	-25.386726	3304000	-0.029912323	0.004656034	0.0	0.00047343737	0.8253896	-2.9802323e-09	7242.595993280411
826	-31.896805	0.10187061	-31.855135	-32.39974	54.04054	-12.5281315	7.7696323	1.4875842	-25.404877	3308000	-0.04014204	0.007131605	0.0	-0.00041118124	0.8252967	-1.26361845e-08	7251.362132072449
827	-31.884201	0.059957407	-31.852112	-32.39275	54.01351	-12.52731	7.7701235	1.4419457	-25.389961	3312000	-0.020621706	0.0025281825	0.0	-0.00025148247	0.8251993	4.5895576e-09	7260.100682020187
828	-31.884092	0.06210514	-31.848068	-32.41052	54.01351	-12.515756	7.771558	1.4524134	-25.382557	3316000	-0.1231021	0.002450901	0.0	-2.205628e-05	0.82510984	1.4364719e-08	7268.90168595314
829	-31.882795	0.05946046	-31.860794	-32.38826	54.01351	-12.515491	7.7720714	1.493196	-25.382154	3320000	-0.016496774	0.0024199875	0.0	1.3441779e-05	0.82499415	1.9371509e-08	7277.6907460689545
830	-31.87721	0.007010031	-31.86023	-31.893127	54.0	-12.527437	7.7694707	1.0179714	-25.38641	3324000	-0.058028366	0.00020266495	0.0	-0.00014064656	0.8248835	-1.0311603e-08	7286.421948432922
831	-31.876434	0.005712177	-31.860931	-31.892366	54.0	-12.516256	7.772414	1.0429001	-25.378525	3328000	-0.03639763	0.00010504872	0.0	4.371321e-05	0.8247792	1.001358e-08	7295.153000593185
832	-31.87595	0.009153233	-31.830917	-31.894033	54.0	-12.51109	7.7719593	1.0501273	-25.373533	3332000	-0.048061486	0.000101039055	0.0	-2.4908644e-05	0.8246743	-2.9802322e-10	7303.927844285965
833	-31.876225	0.007934385	-31.841963	-31.896399	54.0	-12.515438	7.7719316	1.0280526	-25.37781	3336000	-0.07414847	6.515354e-05	0.0	5.4674674e-06	0.8245727	9.536744e-10	7312.653910636902
834	-31.876524	0.0063789045	-31.861502	-31.890614	54.0	-12.515231	7.7717505	1.0218105	-25.375706	3340000	-0.10988141	5.3294752e-05	0.0	0.00012141944	0.8244749	3.5762787e-10	7321.461038351059
835	-31.874859	0.0075502857	-31.851835	-31.89367	54.0	-12.52927	7.7698383	1.0075706	-25.390732	3344000	-0.030350965	0.00024406693	0.0	-0.00019457954	0.8243573	-4.4703485e-09	7330.201153039932
836	-31.883102	0.060502004	-31.858482	-32.396465	54.01351	-12.51109	7.7717857	1.492358	-25.378334	3348000	0.0126258265	0.0023906317	0.0	-5.1321695e-05	0.8242578	2.592802e-08	7338.997390031815
837	-31.877167	0.0072555905	-31.858658	-31.890154	54.0	-12.520209	7.7709618	1.0274409	-25.381615	3352000	-0.13558643	0.00011810292	0.0	-4.8419723e-05	0.8241758	-6.0200693e-09	7347.723587989807
838	-31.875452	0.006843465	-31.858408	-31.894516	54.0	-12.516111	7.771759	1.0366106	-25.376947	3356000	-0.10488266	4.1996536e-05	0.0	-7.095878e-08	0.82406974	-2.7120114e-08	7356.444605350494
839	-31.876831	0.0077146296	-31.860613	-31.89927	54.0	-12.516244	7.7714744	1.0370648	-25.378456	3360000	-0.08370609	5.0569288e-05	0.0	2.198427e-06	0.82395434	-6.556511e-10	7365.269208908081
840	-31.87543	0.00641753	-31.861044	-31.889965	54.0	-12.51012	7.7727594	1.0390962	-25.371649	3364000	-0.12122635	8.070092e-05	0.0	-3.940979e-05	0.82384115	-2.2828578e-08	7374.046384811401
841	-31.87514	0.0057116486	-31.86376	-31.893877	54.0	-12.51687	7.7708077	1.0094433	-25.37758	3368000	-0.12894762	3.948439e-05	0.0	-2.3076573e-06	0.82371336	3.3557416e-08	7382.798258781433
842	-31.87497	0.0057613184	-31.860538	-31.889303	54.0	-12.515715	7.7712073	1.0319531	-25.376888	3372000	-0.14018591	4.5866185e-05	0.0	0.0005199952	0.8235664	-2.6345253e-08	7391.513164281845
843	-31.881903	0.059572693	-31.852242	-32.386528	54.01351	-12.494903	7.7744656	1.5374147	-25.362215	3376000	0.018591877	0.0028036565	0.0	-0.0004477948	0.8234055	2.2530555e-08	7400.268506526947
844	-31.910698	0.13423489	-31.834356	-32.416176	54.068493	-12.495842	7.7734275	1.5044881	-25.380644	3380000	-0.044544302	0.011900026	0.0	-0.00061118323	0.82326543	1.0728836e-09	7409.219305753708
845	-31.925316	0.15616761	-31.837904	-32.414185	54.09589	-12.516463	7.770458	1.4436342	-25.396784	3384000	-0.10488175	0.015702786	0.0	-0.00091363955	0.82312644	-4.708767e-09	7418.085527181625
846	-31.919176	0.14420216	-31.861094	-32.406364	54.08219	-12.524613	7.7703424	1.4271574	-25.407696	3388000	-0.04782967	0.013923325	0.0	-0.0008669393	0.82297003	-6.6757204e-09	7426.828047275543
847	-31.947056	0.18014129	-31.85604	-32.407925	54.136986	-12.523195	7.772069	1.4193835	-25.402836	3392000	0.0014528837	0.021412391	0.0	-0.00072881207	0.8228154	1.8656253e-08	7435.57345032692
848	-31.93314	0.1635227	-31.863781	-32.40972	54.10959	-12.546512	7.7661624	1.367756	-25.420458	3396000	-0.009567995	0.01711982	0.0	-0.0009993892	0.8226811	-1.3351441e-08	7444.328637838364
849	-31.9089	0.1318955	-31.857618	-32.40012	54.068493	-12.534264	7.7708664	1.4100435	-25.412766	3400000	-0.059684686	0.011556979	0.0	-0.0005948497	0.82255435	-3.0219557e-08	7453.049267053604
850	-31.882845	0.058888797	-31.861767	-32.38326	54.01351	-12.542635	7.7649574	1.4178398	-25.395466	3404000	-0.009877905	0.003276556	0.0	-0.0009683531	0.8224222	1.2874604e-08	7461.888157606125
851	-31.874647	0.008366537	-31.838997	-31.888454	54.0	-12.519021	7.770467	1.020224	-25.381397	3408000	-0.06410855	0.00011477187	0.0	-3.7717393e-05	0.82230055	9.477138e-09	7470.620257854462
852	-31.887623	0.08450746	-31.852118	-32.396835	54.027027	-12.503077	7.772837	1.4970152	-25.3765	3412000	0.014920059	0.004771944	0.0	-0.0002588802	0.8221792	-1.680851e-08	7479.438545465469
853	-31.882305	0.05919173	-31.863466	-32.385445	54.01351	-12.51998	7.7693505	1.463777	-25.38503	3416000	0.012786458	0.0024842925	0.0	-0.00014462555	0.8220827	-1.2814999e-08	7488.165364980698
854	-31.875538	0.0059020654	-31.861471	-31.88768	54.0	-12.521073	7.770878	1.0091343	-25.381664	3420000	-0.067604646	0.000103250284	0.0	-5.2152696e-05	0.82199436	-1.7881394e-10	7496.909069061279
855	-31.874859	0.0069820266	-31.847363	-31.89074	54.0	-12.514459	7.7715077	1.0371724	-25.377604	3424000	-0.13106053	7.6488046e-05	0.0	-3.5612247e-06	0.82190025	-1.40070915e-08	7505.710296630859
856	-31.875372	0.00619276	-31.856985	-31.895184	54.0	-12.516999	7.7712255	1.035932	-25.37742	3428000	-0.117390394	5.755052e-05	0.0	-4.1256026e-06	0.8217842	2.9802322e-10	7514.424497127533
857	-31.876167	0.0069744755	-31.86093	-31.892937	54.0	-12.514881	7.7718987	1.0360488	-25.376877	3432000	-0.09840145	6.0909784e-05	0.0	-4.478192e-06	0.8216532	-4.6491624e-09	7523.157701969147
858	-31.875412	0.005904149	-31.858017	-31.889963	54.0	-12.516585	7.7714777	1.0366731	-25.378508	3436000	-0.07200287	4.7887617e-05	0.0	1.5751139e-06	0.82150984	-7.56979e-09	7531.90665435791
859	-31.875462	0.005897669	-31.861286	-31.89401	54.0	-12.513133	7.771572	1.0365449	-25.374899	3440000	-0.10071324	5.3881984e-05	0.0	-8.095587e-06	0.8213753	5.543232e-09	7540.72572016716
860	-31.874176	0.006917453	-31.84555	-31.892452	54.0	-12.516439	7.771114	1.0476847	-25.377363	3444000	-0.094289355	5.998437e-05	0.0	-2.096116e-06	0.8212282	2.5629998e-09	7549.465134382248
861	-31.874584	0.005997479	-31.861982	-31.895761	54.0	-12.514637	7.771287	1.0565212	-25.375801	3448000	-0.066735275	6.519836e-05	0.0	-1.3514582e-06	0.8210803	1.168251e-08	7558.193562746048
862	-31.882492	0.061362445	-31.861065	-32.403957	54.01351	-12.510039	7.7722454	1.5004175	-25.377197	3452000	-0.058040086	0.0024459665	0.0	-5.42067e-05	0.8209434	1.3768673e-08	7566.963596343994
863	-31.88954	0.0860277	-31.860119	-32.405907	54.027027	-12.5081	7.7720485	1.5221087	-25.381365	3456000	0.0113054905	0.004799786	0.0	-0.0001351391	0.8207941	3.0815603e-08	7575.715231180191
864	-31.874683	0.0065821595	-31.862528	-31.89763	54.0	-12.52872	7.770127	1.0127267	-25.385672	3460000	-0.05721786	0.00027628266	0.0	-0.00022373442	0.82067466	1.3887882e-08	7584.429175615311
865	-31.874651	0.008273236	-31.842903	-31.894026	54.0	-12.516602	7.7709026	1.0355998	-25.37747	3464000	-0.08191263	5.821979e-05	0.0	-3.9835177e-06	0.82055694	-2.8014182e-09	7593.193585634232
866	-31.881952	0.060494978	-31.834381	-32.393314	54.01351	-12.508296	7.7725167	1.4904375	-25.376776	3468000	-0.027317742	0.0024284474	0.0	-0.00011317362	0.8204336	-7.092953e-09	7601.922457695007
867	-31.881737	0.061841663	-31.826809	-32.40473	54.01351	-12.514927	7.7712216	1.4952458	-25.38156	3472000	-0.010946619	0.0025450236	0.0	0.0024285608	0.82031703	9.23872e-09	7610.691072225571
868	-31.888264	0.08647699	-31.83752	-32.40586	54.027027	-12.560465	7.764473	1.4095082	-25.429422	3476000	-0.023696292	0.0069382666	0.0	-0.0022595813	0.82021	-1.5199184e-08	7619.471447229385
869	-31.882793	0.060594674	-31.847343	-32.394997	54.01351	-12.520451	7.7701936	1.4619522	-25.384628	3480000	-0.0029301161	0.002467807	0.0	-9.734742e-05	0.8201058	8.702278e-09	7628.39550280571
870	-31.87501	0.007209773	-31.857805	-31.889252	54.0	-12.521954	7.7703214	1.0136596	-25.381308	3484000	-0.09600609	0.000118724915	0.0	-7.2049515e-05	0.8200198	2.616644e-08	7637.301956415176
871	-31.889399	0.08533718	-31.860243	-32.407665	54.027027	-12.50364	7.7731795	1.5062326	-25.377756	3488000	0.0006802883	0.004831052	0.0	-0.00014368165	0.81991994	1.8835069e-08	7646.046783447266
872	-31.873308	0.006090401	-31.860579	-31.887129	54.0	-12.528322	7.768813	0.99671245	-25.386354	3492000	-0.048549514	0.0002630562	0.0	-0.00021606695	0.8198358	-1.3113022e-09	7654.872063159943
873	-31.875801	0.006302361	-31.862759	-31.889753	54.0	-12.516588	7.770609	1.0396502	-25.37629	3496000	-0.088365816	0.00010634893	0.0	-4.1955936e-06	0.81974876	-8.34465e-09	7663.6866290569305
874	-31.881317	0.061254475	-31.852047	-32.401474	54.01351	-12.507999	7.7727675	1.5043125	-25.37741	3500000	-0.032732297	0.0024569002	0.0	-0.0001085659	0.8196553	3.5762787e-10	7672.486895799637
875	-31.881718	0.06089342	-31.83816	-32.39838	54.01351	-12.515629	7.7710476	1.4768618	-25.380959	3504000	-0.013085622	0.0024143453	0.0	0.0006302085	0.81956184	3.6656858e-09	7681.2144775390625
876	-31.882465	0.06240642	-31.85563	-32.411655	54.01351	-12.53654	7.7676616	1.4758562	-25.399366	3508000	-0.039989196	0.0030500742	0.0	-0.0006698477	0.81947666	9.506941e-09	7690.0389132499695
877	-31.874235	0.006511889	-31.8616	-31.88921	54.0	-12.523182	7.7690096	1.0249394	-25.381	3512000	-0.08664022	0.00020040857	0.0	-0.00014521407	0.8193892	2.8133393e-08	7698.771011352539
878	-31.876188	0.0062225554	-31.863777	-31.897614	54.0	-12.515551	7.7713265	1.0232468	-25.377172	3516000	-0.10716069	5.394426e-05	0.0	6.5966487e-06	0.8192874	-2.1457671e-09	7707.541763544083
879	-31.876158	0.005683696	-31.862085	-31.887966	54.0	-12.513452	7.7717743	1.0308524	-25.374697	3520000	-0.079865925	5.3884767e-05	0.0	-3.6757447e-06	0.81917495	-4.4107438e-09	7716.435686588287
880	-31.874775	0.007515721	-31.859194	-31.89116	54.0	-12.518549	7.7712502	1.0382508	-25.379255	3524000	-0.12483657	5.6241883e-05	0.0	-9.491079e-06	0.8190622	-4.9471853e-09	7725.204209566116
881	-31.87386	0.0090236915	-31.83624	-31.892307	54.0	-12.514828	7.771074	1.0371288	-25.3768	3528000	-0.023102421	0.0001123038	0.0	6.1181563e-06	0.8189294	2.7418137e-09	7733.923136949539
