Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
80	-28.18317	36.13375	-2.4468472	-199.56816	-21.183172	8.931147	-7.6974287	-34.219826	103.17949	75.7	319999	-8.243349	8.883762	39.05895	-118.13374	8.081536	0.15683341	3364.48730802536
81	-43.61818	54.55714	-6.249851	-243.72021	-29.133154	28.578436	-2.6711962	-105.51571	155.56522	119.1	323999	-7.928939	8.865168	37.552406	-123.465164	7.76162	0.16085888	3410.2364027500153
82	-32.261795	35.02595	-2.0015044	-139.82094	-41.439583	36.731632	-3.1864753	-111.95223	137.21875	183.7	327999	-7.685822	8.894441	36.623077	-127.66689	7.5161557	0.15653299	3447.61128616333
83	-50.130314	40.725376	-3.3901474	-131.62364	-29.721394	13.908535	-3.799197	-51.343597	229.94118	118.0	331999	-7.3615136	8.943984	34.92119	-125.177246	7.186068	0.14616506	3486.6065735816956
84	-43.430565	25.675486	-6.098782	-94.27248	-19.840448	10.719306	-2.0052986	-30.360214	196.21053	88.5	335999	-6.9852123	9.153254	33.967228	-125.63611	6.8070655	0.13318545	3528.370060443878
85	-31.66256	30.871672	-4.5815973	-150.2895	-55.493847	51.33585	-2.2029963	-142.3145	137.21875	240.5	339999	-6.5754814	9.288072	35.73287	-118.86962	6.389498	0.13504997	3574.132441520691
86	-59.343002	49.018078	-3.21977	-157.54597	-65.43569	47.44495	-6.5874686	-157.99632	255.0	284.6	343999	-6.1631155	9.470426	43.26583	-115.63973	5.973962	0.13248673	3619.474245071411
87	-59.850044	44.976334	-4.5547633	-138.05876	-40.470367	29.693329	-4.91288	-102.417114	251.33333	210.2	347999	-5.880222	9.543161	55.328693	-101.439384	5.7004347	0.12902759	3665.1963653564453
88	-55.67919	43.28244	-3.7003706	-121.960144	-14.5466	10.659169	-3.7025425	-39.270123	261.0	51.5	351999	-5.8082595	9.71074	67.05966	-92.992645	5.630531	0.124565005	3704.8177330493927
89	-44.656525	50.887135	-2.2746572	-129.05891	-35.579018	37.017365	-9.169265	-136.22893	192.52174	146.6	355999	-5.6797395	9.807309	49.792057	-85.34932	5.499666	0.12729274	3744.598931789398
90	-37.79542	40.12695	-3.9038243	-120.661865	-12.971507	8.183784	-3.9396996	-35.355053	161.52	63.1	359999	-5.490417	9.8911915	44.008953	-88.33099	5.3043914	0.12558234	3783.1773416996
91	-33.991634	39.939697	-6.6183677	-132.62817	-22.653934	21.714382	-3.3491879	-81.22426	149.03703	102.3	363999	-5.2832065	10.094515	42.703217	-86.568855	5.094712	0.12950516	3821.8140122890472
92	-39.02352	52.394535	-2.7763467	-174.49399	-42.864513	49.25836	-3.7402368	-157.12077	151.38461	192.9	367999	-5.106609	10.190752	42.21941	-89.0274	4.9198785	0.1271758	3861.9781563282013
93	-42.569653	49.105053	-2.0563343	-147.31651	-41.437126	42.047367	-7.4701877	-143.4433	168.625	171.1	371999	-5.144677	10.066554	50.2177	-84.980385	4.967629	0.118725635	3901.830063343048
94	-34.91606	41.499233	-2.0796373	-140.44215	-34.19044	44.346096	-3.873289	-122.86069	155.16	170.7	375999	-5.291967	9.854513	49.359734	-81.684166	5.123249	0.12978299	3941.784952402115
95	-39.965935	40.211708	-2.5695517	-121.226166	-12.328997	7.5330524	-2.8196878	-25.687225	170.41667	48.5	379999	-5.549588	9.76613	46.99979	-79.46451	5.388182	0.12217864	3979.7073678970337
96	-25.59256	25.035362	-2.5467007	-122.37335	-21.989132	12.125552	-3.6054358	-47.314293	119.181816	99.5	383999	-5.84772	9.619914	36.20576	-78.24932	5.6912236	0.13008639	4019.051915884018
97	-27.37875	28.96049	-2.6443582	-123.43998	-40.65381	43.34603	-8.435972	-133.8527	120.64706	157.4	387999	-6.1023893	9.331668	40.34792	-76.545876	5.947507	0.12965551	4058.3369364738464
98	-55.263695	64.90693	-1.7348368	-187.55481	-31.23498	49.764362	-3.5246754	-178.5811	190.45	108.6	391999	-6.3603244	9.225143	53.613922	-75.915146	6.2090726	0.13537519	4097.486507177353
99	-75.44758	75.43018	-3.544789	-217.49539	-62.439644	91.53526	-3.0267708	-252.77206	246.05882	157.3	395999	-6.640338	9.303205	50.24561	-76.0256	6.493094	0.15351315	4137.369194030762
100	-67.01113	75.09734	-3.9465535	-206.26913	-80.80749	75.261375	-2.3137755	-199.9171	201.1579	242.1	399999	-6.9331274	9.250382	41.741154	-74.08472	6.785967	0.15282996	4179.273241758347
