Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
130	-11.077592	12.356107	-1.931324	-79.65472	-9.446985	5.4632683	-3.662827	-17.956549	50.738094	42.1	519999	-3.9522653	5.4600115	4.067331	-69.489624	3.8783937	0.036763534	24541.287775039673
131	-15.759967	10.863516	-1.7566346	-76.00545	-7.1329193	5.053673	-1.8265947	-20.026747	61.333332	31.8	523999	-3.9274912	5.443565	2.2111363	-72.86931	3.8524213	0.037048616	24764.88547563553
132	-29.386461	36.037403	-2.353057	-116.92666	-37.94831	36.631226	-2.9168582	-97.230125	142.0	186.6	527999	-3.928265	5.4317946	2.368288	-82.64647	3.8541315	0.039487436	24991.99412059784
133	-11.004896	16.045551	-1.8215108	-114.0893	-14.83877	9.41952	-1.6134584	-28.591436	50.430378	53.7	531999	-3.9475052	5.384935	3.5402098	-85.77658	3.8729444	0.041576643	25216.696385383606
134	-10.46698	8.74462	-2.093148	-36.177204	-10.31298	7.4146543	-1.6392823	-26.91657	45.02222	45.4	535999	-3.89234	5.382131	2.8885694	-87.85041	3.8125114	0.039216455	25441.653810739517
135	-10.710875	11.918093	-1.3867462	-87.86316	-7.6043234	5.423582	-2.4392743	-18.956442	47.440475	38.1	539999	-3.7857435	5.323249	4.8057017	-90.15716	3.70584	0.035857566	25666.08446407318
136	-9.472385	7.367687	-1.2974955	-39.849968	-11.820915	8.946323	-2.8289204	-27.001253	40.29293	44.3	543999	-3.7169285	5.3231187	10.094398	-99.258255	3.6355722	0.034228362	25889.760654449463
137	-11.210406	11.287953	-1.3553269	-81.98771	-13.386121	9.871561	-1.9806472	-27.426136	46.604652	46.7	547999	-3.672906	5.1901937	13.281127	-99.061646	3.5920546	0.034867514	26114.06113910675
138	-10.498711	9.340285	-1.8713278	-47.584442	-10.388604	8.251955	-1.865036	-27.175682	43.086956	39.2	551999	-3.6608944	5.112931	10.747936	-95.942085	3.583945	0.03456991	26338.796644687653
139	-9.082638	7.1485887	-1.3554702	-31.202118	-8.610103	6.5357757	-1.3546381	-21.29354	37.801888	34.4	555999	-3.730997	5.199776	4.245357	-90.327034	3.6564994	0.033270344	26562.89998936653
140	-9.930868	7.545842	-1.4436948	-28.064985	-8.829536	9.542911	-1.9592116	-27.585308	39.35294	33.8	559999	-3.7690508	5.2305036	3.1239777	-85.85444	3.6931798	0.031835582	26787.31672000885
141	-9.976063	7.8880744	-1.4006443	-31.599686	-10.311466	6.835177	-2.7582448	-23.086433	40.26	39.9	563999	-3.7500994	5.224282	1.6288927	-88.3981	3.6740725	0.029733464	27011.80402970314
142	-10.338521	8.43052	-2.0128746	-41.82871	-10.6615715	6.1284766	-1.6233346	-19.768532	41.59375	44.0	567999	-3.7703538	5.262741	1.5274072	-89.10954	3.6995516	0.030398848	27236.290281057358
143	-10.029343	7.2141366	-1.4502449	-31.137007	-8.889257	6.381278	-2.3050692	-21.47516	40.70103	39.9	571999	-3.8092382	5.308645	1.4746997	-86.83839	3.7362525	0.03057362	27461.69589447975
144	-9.586103	7.586701	-1.3425411	-35.342716	-8.565837	5.5478086	-1.7654302	-20.596346	39.627453	39.7	575999	-3.813962	5.384064	1.5992935	-90.4455	3.7412093	0.029917477	27687.294971227646
145	-11.517406	8.207804	-1.5930005	-28.165092	-10.04984	7.9774966	-2.4921803	-25.022863	45.0	41.0	579999	-3.8275678	5.416361	1.6199083	-98.7628	3.7544599	0.030091133	27913.059967517853
146	-10.680623	7.5292296	-1.8273976	-28.256504	-8.459852	8.644064	-2.297388	-30.759363	41.936844	35.4	583999	-3.780578	5.3433604	1.577671	-85.98022	3.7046466	0.028596422	28138.771996974945
147	-10.517841	7.9606147	-1.4376941	-28.566208	-9.913662	7.099581	-3.179552	-23.370407	40.734695	38.4	587999	-3.7218473	5.3495207	2.8210878	-89.97022	3.649753	0.028787496	28364.31308221817
148	-9.673016	8.037613	-1.4000183	-31.648134	-10.989543	10.472052	-2.050502	-32.056713	38.893204	42.6	591999	-3.7355638	5.337215	5.45564	-81.70908	3.6624045	0.030265572	28590.11305451393
149	-9.925932	8.2474575	-1.7589478	-32.991596	-8.611418	6.5949664	-1.8793252	-20.553629	39.455444	37.4	595999	-3.712976	5.4218473	6.714719	-80.02884	3.6379967	0.03117315	28815.833582162857
150	-10.273225	8.758245	-1.5306576	-35.717907	-10.479715	9.266643	-2.1528919	-35.42052	40.747475	42.7	599999	-3.6232038	5.460065	7.2648845	-84.51937	3.542433	0.031719342	29041.88517665863
